"COUNTRY","year","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52"
"Denmark",2000,987.759,3560.685,791.173,5339.616,4.3,13.75913,83.7824,15.69547,126.2819,28.85059,39.78968,38.28736,43.8095,164.5694,245.983,170.0915,174.375,32.66672,141.2409,149.1672,178.0178,0.328535,4038.877,88.8507,476.266,261.219,34.84342,35.357,223.726,513.701,79.9113,53.4942,26.41707,67.9652,46.9212,21.04398,4.01982,11.94609,4.05242,-3.642832,55.5354,49.3254,5.64,5,0.64,5.668237,39.1704,33.12786,22.13846,9.37493,16.09578,-4.4659
"Denmark",2001,999.786,3565.733,793.264,5358.783,4.5,14.31039,85.9672,16.04763,130.7362,30.70048,40.16846,39.20805,47.16544,169.9444,254.8214,177.9018,181.4774,33.87669,147.2013,153.3459,184.0464,0.33562,4086.55,93.5184,477.629,248.847,36.24742,35.689,232.681,523.2872,83.9166,55.6521,28.26451,70.7749,48.1194,22.65546,6.99699,13.14172,7.01134,-2.568952,57.7321,50.6049,5.08,4.7,0.38,5.003713,41.3955,32.89141,23.1513,8.61318,14.64721,0.279386
"Denmark",2002,1009.125,3570.339,796.468,5375.931,4.6,14.73329,89.0818,16.57028,136.2819,32.29008,40.50795,39.17157,47.36777,175.4535,263.6098,183.6497,187.5657,34.88945,151.3596,157.5044,189.7945,0.346323,4072.128,97.1873,484.117,244.185,37.71335,38.323,242.325,530.8704,86.8199,57.8221,28.99785,73.8152,49.98495,23.83024,6.85982,13.00475,7.01364,-2.228782,60.8024,53.215,5.06,3.54,1.52,5.314569,42.1719,33.54262,22.80057,8.77045,14.17142,1.387387
"Denmark",2003,1015.312,3573.797,801.465,5390.574,5.4,14.89726,91.3502,16.94808,139.7621,33.64464,40.45289,40.02305,48.32308,179.7851,265.0535,188.0852,192.1619,35.65156,154.4405,159.7089,193.3536,0.357255,4021.64,99.7367,488.674,238.671,39.05119,38.07,245.034,537.8624,84.8385,56.5249,28.31351,71.6999,48.57286,23.12705,7.87006,13.13861,7.86347,-1.191679,58.798,50.7679,4.31,2.42,1.89,5.434756,42.23926,33.63266,22.00589,10.01912,13.39915,2.200871
"Denmark",2004,1017.862,3578.12,808.541,5404.523,5.5,15.51991,96.6078,17.88041,147.0799,34.9653,43.90834,41.82604,51.43388,188.9059,279.9849,198.5137,203.305,37.62816,163.5485,167.4579,202.4232,0.376389,4001.178,102.5544,521.92,261.783,40.23321,38.572,259.662,545.312,88.9967,59.2008,29.79571,77.5615,52.73243,24.82909,7.52554,11.43516,7.55068,0.881737,61.9661,54.7927,4.3,2.2,2.1,5.864624,43.06182,35.96021,21.79489,9.60542,14.69328,-1.592637
"Denmark",2005,1017.013,3584.655,817.765,5419.432,4.8,16.19988,101.7128,18.76966,153.8536,35.96357,47.26212,45.06347,56.18474,198.917,302.1085,210.0383,214.5466,39.59154,174.0747,176.8675,212.831,0.392631,4039.378,107.481,544.128,276.133,41.51449,38.118,279.043,555.0282,100.9928,65.6415,35.35138,89.2776,59.88369,29.39393,8.92262,11.71522,9.22027,1.715548,68.4197,60.7517,3.4,2.22,1.18,7.31188,42.80228,36.64823,20.90516,9.93378,14.75111,-4.167826
"Denmark",2006,1015.016,3593.37,828.886,5437.272,3.9,16.918,106.9127,19.66391,161.4993,37.45441,54.80021,52.48733,62.29911,213.9865,330.7116,223.7983,228.2633,41.98333,186.3439,188.077,225.5314,0.406064,4142.84,113.8163,577.598,298.222,42.93336,38.565,294.26,570.6925,114.4121,72.0736,42.33865,105.1803,69.47465,35.70567,7.49876,9.23182,7.50507,2.731967,73.716,68.1004,3.81,3.18,0.63,8.318033,48.05972,38.16951,25.43874,7.63484,15.54853,-1.606629
"Denmark",2007,1012.035,3605.51,843.893,5461.438,3.8,17.5213,110.826,20.2978,167.6264,39.92473,58.99381,54.87605,62.37057,222.5025,346.7711,229.997,234.5535,42.95851,190.0722,193.4571,233.3818,0.416708,4172.813,121.1491,570.257,272.792,44.58929,41.153,307.102,585.6965,120.1509,74.076,46.07493,113.3892,74.01774,39.37162,3.37675,6.7617,3.41246,1.17171,75.28,71.5264,4.29,4.44,-0.15,7.351175,49.16419,37.96543,25.22815,4.69167,14.02939,-3.263341
"Denmark",2008,1009.002,3620.351,864.269,5493.621,3.4,18.77188,114.5047,20.84556,175.1518,43.8922,57.94881,55.43567,64.9971,230.5875,363.9968,240.1489,244.3081,44.47627,196.2567,197.7215,241.6137,0.427478,4214.185,127.39,591.038,263.778,46.28997,39.679,300.292,596.8774,130.8962,80.2929,50.60318,122.3831,79.07356,43.30959,7.04816,8.51302,7.10556,2.694477,79.496,74.3556,4.28,5.26,-0.98,6.161754,55.66569,43.72978,28.82433,10.09966,16.88843,-4.50899
"Denmark",2009,1004.702,3629.215,889.178,5523.095,6,19.76461,112.122,20.30091,176.7292,42.08849,44.14698,46.64596,52.16163,223.3751,329.8678,228.8908,233.5846,42.29306,186.8023,189.1884,231.2769,0.425778,4044.695,127.0006,537.745,224.344,47.63714,45.746,284.466,601.4433,108.9916,67.9352,41.05642,98.591,60.20569,38.38528,8.01478,10.40069,7.97731,2.307742,67.3819,59.6021,3.59,2.49,1.1,4.408265,52.65261,41.68775,26.17643,16.04984,15.21157,0.741314
"Denmark",2010,998.203,3631.16,918.32,5547.683,7.5,20.0219,115.7765,20.87191,182.3208,43.06046,43.95474,44.04619,59.91315,226.367,349.1299,242.2339,247.143,44.55435,199.1735,200.1051,243.1656,0.456706,3965.191,128.0556,604.779,284.095,49.1765,44.091,296.57,602.429,122.8544,76.3156,46.53863,105.9644,66.02664,39.93771,15.95841,16.89002,16.02152,3.977416,72.7468,62.6476,2.93,1.25,1.68,5.488032,56.90629,47.11764,29.85634,21.85827,20.06782,2.166692
"Denmark",2011,990.773,3628.867,950.933,5570.572,7.6,19.64581,118.7681,21.32281,184.6162,43.50213,47.41159,45.01032,63.73607,229.6264,365.436,248.3521,253.1054,45.44083,204.85,204.3762,247.8783,0.461214,4004.332,129.7168,622.462,298.343,49.83357,46.262,304.18,603.9107,133.4084,84.886,48.52236,117.5578,74.75834,42.7995,16.32435,15.85057,17.09865,5.227063,80.362,68.7236,2.73,1.38,1.35,5.392149,57.48279,49.6883,30.25536,23.93336,22.46087,0.957367
"Denmark",2012,982.027,3625.603,983.943,5591.572,7.5,20.32703,122.3049,21.87532,189.6956,44.66485,49.55732,47.80402,65.54873,237.4996,378.3304,255.2443,260.3271,46.56182,210.5795,209.9137,254.5785,0.481193,3938.133,131.3215,653.335,320.864,50.80137,48.293,312.445,606.9227,139.0775,86.5832,52.49444,123.7519,77.50141,46.25049,15.99141,15.32561,16.05227,5.748632,83.3363,71.4536,1.4,0.62,0.78,6.631931,59.57292,51.55109,31.45553,23.48595,23.43369,0.149657
"Denmark",2013,973.133,3628.531,1013.268,5614.932,7,19.92096,123.4049,21.98554,190.6972,44.76219,50.94836,49.29656,71.02392,239.9937,383.5106,261.7211,266.9345,47.55647,216.9589,213.9797,258.7418,0.489284,3943.877,133.2548,664.641,330.808,51.50938,48.784,320.016,611.257,141.8651,88.0193,53.84595,124.7688,78.48163,46.28714,20.07569,17.09631,19.99645,8.192628,83.5396,73.2988,1.75,0.27,1.48,7.234855,60.78783,51.02372,32.58574,21.14529,22.82177,2.956721
"Denmark",2014,965.659,3638.885,1038.932,5643.475,6.6,20.04514,125.0814,22.16577,193.7496,44.9348,53.02526,50.81126,76.62931,244.5608,391.3734,270.3789,274.8475,48.70593,225.4441,220.2968,265.2316,0.500425,3951.148,136.7209,681.861,346.88,52.30332,48.496,324.66,616.8948,144.5986,89.3125,55.28608,126.1418,79.91778,46.22403,23.60405,18.45677,23.05433,9.615921,83.9118,74.9704,1.32,0.31,1.01,7.468319,57.19545,53.63869,29.05501,23.77601,25.49825,-2.196967
"Denmark",2015,961.461,3659.247,1062.776,5683.483,6.2,20.1861,128.1547,22.55451,197.9789,45.38166,53.69143,52.27724,78.5742,250.2561,401.7697,276.5531,280.8944,49.43584,231.1714,226.4046,271.7863,0.507387,3995.316,140.6487,693.404,354.916,53.05497,48.498,333.209,623.4834,150.0994,92.5517,57.5476,129.9835,81.07021,48.91325,24.88277,20.11598,23.91812,9.108161,86.0603,77.1735,0.69,-0.12,0.81,7.102046,65.47392,55.22776,37.10743,24.32517,26.86127,5.912964
"Denmark",2016,NA,3671.2,NA,5729,6.2,20.13193,131.497,22.95287,202.0906,46.45094,55.68173,55.39886,78.13489,257.4895,404.7533,280.2255,284.28,49.62122,233.7746,230.3544,276.8053,0.507931,4057.378,145.6385,684.407,338.571,53.98016,46.627,338.783,631.9713,146.981,93.9134,53.06756,127.948,79.99085,47.95715,22.45316,19.03296,22.53805,7.474626,86.1392,77.3966,0.32,-0.15,0.47,7.106737,64.60723,52.4802,36.42446,19.90829,24.29757,7.012582
"Denmark",2017,NA,3689.556,NA,5771.968,5.8,20.65826,135.7548,23.51967,208.129,47.82358,58.58091,58.29291,80.9022,266.4219,423.8623,289.0312,294.2268,50.97513,241.2076,238.5231,286.3466,0.519891,4096.108,150.8241,704.3761,348.7175,55.28719,47.16053,350.6553,641.7486,157.1524,100.1317,57.02078,137.5157,85.32022,52.19548,22.32129,19.63675,21.07583,7.880154,91.84272,82.55312,NA,NA,NA,7.128899,67.12549,54.74212,NA,19.9543,NA,NA
"Estonia",1960,278.267,804.702,128.569,1211.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1961,282.381,811.313,131.383,1225.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1962,286.47,821.456,133.698,1241.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1963,289.742,832.687,136.428,1258.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1964,292.231,844.785,140.071,1277.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1965,294.478,856.143,143.946,1294.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1966,295.634,865.54,147.423,1308.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1967,295.78,872.238,150.929,1318.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1968,296.939,879.555,154.72,1331.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1969,298.232,889.207,157.81,1345.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1970,299.587,899.96,160.529,1360.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1971,303.172,909.956,163.827,1376.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1972,306.911,918.18,167.428,1392.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1973,309.01,926.476,170.466,1405.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1974,310.201,934.508,173.461,1418.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1975,311.06,941.833,176.459,1429.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1976,311.883,948.858,178.835,1439.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1977,313.187,955.901,181.123,1450.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1978,314.857,962.386,177.236,1460.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1979,316.782,967.349,178.493,1468.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
